,artist,title,art_type,tech,movement,image,text
10,촉잔도권,심사정,수묵채색화,지본담채(紙本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141005170535116_FMJUK78QH.jpg%2F%25EC%25B4%2589%25EC%259E%2594.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=51&opts=17,"촉은 지금의 사천성(四川省)에 해당되는 지역인데, 사방이 산악으로 둘러싸여 있어 예로부터 길이 험하고 풍광이 뛰어나기로 유명하다. 그래서 당대 시인 이백(李白)은 '촉으로 향하는 길은 하늘을 오르기보다 힘들다'고 말했으며, 당 현종(玄宗, 재위 712-755)은 피란길에 보았던 그 아름다움을 못 잊어 당대 제일 명화가인 이사훈(李思訓, 651-716)과 오도현(吳道玄, ?-792)에게 그려 오게 했다.조선남종화의 대가인 현재(玄齋) 심사정(沈師正, 1707-1769)이 촉도를 그렸다. 처음부터 등장하는 험준한 산들은 촉도의 관문을 의미하는데 앞으로 전개될 수많은 기암고봉(奇巖高峰)들의 시작에 불과하다. 워낙 길게 이어지는 그림이라 중간 중간에 각각의 요소로 풍경을 마무리 지으며 다음의 풍경과 구별하여 자칫 지루해 질 수 있는 화면 구성을 자연스럽게 이어주고 있다. 숨 막힐 듯 이어지던 험준한 산과 깊은 계곡물의 신비로운 조화는 드넓은 강물이 나타나 숨을 고르며 끝을 맺는다.8미터가 넘는 장대한 화면의 끝에는 권말 상단에 「무자년 중추 이당(李唐)의 촉잔(蜀棧)을 방한다. 현재.(戊子仲秋 倣寫 李唐 蜀棧. 玄齋)」라는 관서를 남겼다. 심사정이 62세 때인 1768년(영조 44) 8월에 송대의 대화가인 이당(李唐)의 필법에 따라 그렸음을 말하는 내용이다. 심사정은 이 그림을 그린 다음 해인 영조 45년(1769) 5월 15일에 63세로 돌아간다. 화가로서 쌓아왔던 일생의 모든 역량을 남김없이 쏟아 부은 절필작이라 해도 과언이 아니다."
11,미인도,신윤복,수묵채색화,견본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141111234620953_TBRJBB7SK.jpg%2F2014071012150073.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=216&theight=530&opts=17,"한양의 풍류 생활을 주도하던 어떤 아리따운 기생의 초상화이다. 가체를 사용한 탐스런 얹은 머리에 젖가슴이 드러날 만큼 기장이 짧아지고 소매통이 팔뚝에 붙을 만큼 좁아진 저고리를 입고 속에 무지개 치마를 받쳐 입어 열두 폭 큰 치마가 풍만하게 부풀어 오른 차림새는 여체의 관능미를 유감없이 드러내는 자태인데, 쪽빛 큰 치마 밑으로 살짝 드러낸 하이얀 버선발과 왼쪽 겨드랑이 근처에서 흘러내린 두 가닥 주홍색 허리끈은 풀어헤친 진자주 옷고름과 함께 대장부를 뇌쇄시키기에 충분하다. 저고리깃과 겨드랑이는 옷고름과 같은 진자주 빛으로 회장을 대고 끝동은 치마와 같은 쪽빛으로 회장을 대어 삼회장으로 멋을 부린 것도 도시의 세련된 옷차림이다. 두 손으로 묵직한 마노 노리개를 만지작거리며 앳된 둥근 얼굴에는 열망을 가득 담고 있다. 물오른 앵두처럼 터질 듯 붉게 부푼 입술이 말할 듯 아니하며 맑고 그윽한 눈빛은 그리움으로 가득 차 있다. 어쩌면 신윤복이 마음속에 담아 두고 있던 기생이었을지도 모르겠다. 신윤복은 다음과 같은 제화시를 곁들였다.“화가의 가슴속에 만가지 봄기운 일어나니,붓끝은 능히 만물의 초상화를 그려내준다.”"
12,수월관음도,,불교 회화,견본채색,불교미술,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_22%2F20140923213246066_VZ656HNE8.jpg%2FKB02-045.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=323&theight=530&opts=17,"관음보살이 바위 위에 약간 오른쪽 측면을 향하여 반가좌하였고, 관음 앞의 정병, 뒤의 대나무 등 기본적인 구성과 모티브가 고려 관음보살도의 전형을 따르고 있는 작품이다. 그러나 선재동자가 화면의 오른쪽 아래에 큰 잎에 올라선 모습으로 표현되어 있다는 점, 화면 왼쪽 윗부분에 입에 꽃가지를 물고 있는 새가 있는 점, 더욱이 화면 아랫부분에 공양물과 지물을 든 수 명의 인물이 보이는 점은 극히 유례를 찾아보기 힘든 특이한 것이다. 이 그림이 무엇을 근거로 하여 그려졌는지는 확실히 알 수 없지만, 아마도 『삼국유사』 권3 「낙산3대성, 관음, 정취, 조신」 조에 나오는 낙산성굴(洛山聖窟)의 설화에 의거하여 제작된 것으로 짐작되고 있다.기본적인 묘법은 색채, 묘선 등 경신사나 천옥박고관의 작품과 상통하고 있으나 모티브가 많으면서도 화면구성이 짜임새 있어 안정되어 보이고 물결 등에서 볼 수 있듯이 율동감이 특히 돋보인다. 안정된 구도, 화려하면서도 온화한 화취, 동적인 화면구성 등 고려 관음도를 대표할 만한 품격을 지닌 그림이다. 제작 시기는 경신사 관음도(1310년)와 근접해 있다고 보인다. 대덕사에는 이 작품 이외에도 2점의 수월관음도를 수장하고 있다."
13,초충도 수박과 들쥐,신사임당,수묵채색화,종이에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110123548179_XK5O3E49X.jpg%2F2011021818385609.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=456&theight=530&opts=17,
14,단원풍속도첩 중 서당,김홍도,수묵채색화,종이에 담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_15%2F20140923052631151_195W77NFM.jpg%2Fkc-01-019.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=454&theight=530&opts=17,
15,풍악내산총람,정선,,견본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004050453709_LNM73CY7U.jpg%2F6.%25EC%25A0%2595%25EC%2584%25A0.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=391&theight=530&opts=17,"풍악내산총람(楓岳內山總覽: 풍악내산을 한눈으로 바라보다)그림 제목 그대로 가을의 내금강 전경을 화폭에 압축해 그렸다. 아마도 단발령에서 내려다보이는 금강내산의 경관을 기본조형으로 그린 듯한데, 주역의 대가답게 내금강 전모를 태극의형상으로 정리했다. 화가는 금강산 일만이천봉이 가슴속에 가득 차 있어서 마치 자신의 손바닥을 들여다보듯 그것을 환히 알 수 있었던 모양이다.금강산의 기이하고 높은 바위 봉우리들은 서릿발 같은 필선으로만 처리했고, 이를 둘러싼 흙산은 먹점만으로 부드럽게 처리하여 음양의 조화를 이루었다. 요소요소에 절과 암자를 배치하되 산세수맥에 거스름이 없고 그 규모도 산을 해치지 않을 만큼 절제되어 있다.굉장히 많은 공을 들인 그림이다. 노년작으로는 보기 드물게 섬세하고 단정한 필치나, 고급 비단에 고가의 석채 안료를 써서 그린 것도 예사롭지 않다. 필시 겸재와 각별한 사이였던 지인의 요청으로 단단히 마음먹고 그린 그림인듯하다. 그림으로나마 금강산의 절경을 보기를 원했던 지인에게 ‘와유지락(臥遊之樂)’ 즉, 누워서 유람하는 즐거움을 누리게 해주고 싶었던 모양이다.리움 소장의 [금강전도]와 더불어 겸재의 금강산도를 대표하는 대작으로 손꼽힌다. 화면구성과 필치, 채색에 이르기까지 겸재 진경산수화의 총결이라 불러도 될 만큼 빼어난 조형미를 보여주고 있다."
16,활터 ,김홍도,수묵채색화,지본담채(紙本淡彩)(ink and slight color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923114007666_OTIPUNMZY.jpg%2FKF03-010.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=515&opts=17,"단원(檀園) 김홍도(金弘道)의 화명(畵名)을 떨치게 한 것은 산수화나 인물화에서보다 풍속화에서 독창적인 필선과 구도, 색채와 조형감을 뛰어나게 표현한 데 있다. 역대 풍속화가들 중에서 단원(檀園)만큼 서민사회에 안목을 두고 서민들의 생업에서 오는 즐거움을 힘차고 해학적(諧謔的)으로 다룬 작가는 없다. 단원(檀園)은 풍속화를 개척한 위대한 화가로서 18세기 후반의 한국 화단에 지대한 영향을 주었을 뿐만 아니라, 긍재(兢齋) 김득신(金得臣), 초원(蕉園) 김석신(金碩臣) 같은 훌륭한 화가들이 그 일맥(一脈)을 이룸으로써 풍속화라는 화목(畵目)이 50여 년간 눈부신 발전을 보게 되었다.단원(檀園)의 산수화나 풍속화 중에는 한국적인 소박한 자연의 점경(點景)을 다룬 것이 많다. 이 그림은 단원(檀園)의 《풍속화첩(風俗畵帖)》에 들어있는 한 작품인데, 활터에서 한량들이 활쏘기 솜씨를 겨루며 한때를 즐기는 장면이다. 예로부터 활쏘기 놀이는 하나의 궁도(弓道)로서 선비들이 즐겼었다. 이 그림은 주제가 뚜렷하지 못하며, 풍속화가 지니는 서민의 해학 같은 것이 결여되어 있다. 다만 이 그림에서는 부담 없이 그 시대의 한량들의 생활풍정을 실감 있게 감상함으로써 족하다."
17,서귀포의 환상,이중섭,한국화,나무판에 유채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114214747333_IOMX8NOEQ.jpg%2F2011040715515061.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=412&opts=17,
18,만폭동도 ,정선,수묵채색화,견본담채(絹本淡彩)(ink and slight color on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923115328651_Z6KQB0O3K.jpg%2FKF02-009.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=351&theight=530&opts=17,이 《만폭동도(萬瀑洞圖)》는 겸재(謙齋)가 금강산의 편모를 요약된 필치로 그린 화첩 그림으로 물소리와 온갖 새들의 지저귐이 한데 어우러져 이루어진 만폭동계곡의 풍경을 실감나게 표현한 작품이다. 만폭동은 내금강(內金剛)에 이르는 넓고 큰 동구(洞口)이다.겸재(謙齋)가 골산법(骨山法)을 써서 중봉(重峯)을 묘사하거나 산세를 묘사할 때에는 대개 화면 전면을 꽉 채우거나 혹은 화면 중앙으로 몰아서 집중적으로 그리거나 하는 두 가지의 독특한 구도를 채택하고 있다. 그 좋은 예가 《금강전도(金剛全圖)》와 《혈망봉도(穴望峯圖)》 그리고 이 《만폭동도(萬瀑洞圖)》이다. 그러한 화법은 《인왕제색도(仁旺霽色圖)》의 중묵암산(重墨岩山)의 구도와는 격을 달리하고 있다. 이 작품은 겸재(謙齋)의 골산법(骨山法)을 연구하는 데 좋은 자료가 되고 있다.
19,만폭동,정선,한국화,지본담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_1%2F20141211171038084_QELNA1SKE.jpg%2F7.%2B%25EB%25A7%258C%25ED%258F%25AD.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=404&theight=530&opts=17,"만폭동은 내금강의 상봉인 비로봉과 중향성 일대의 물이 기암괴석으로 이루어진 계곡을 따라 골골마다 나뉘어 흘러오다가 하나로 모이는 곳입니다. 왼쪽의 정양사 등 너머 원통암 골짜기 물줄기, 중앙의 만회암과 보덕굴 물줄기, 오른쪽의 금수대와 혈망봉 물줄기 등이 모두 이곳에서 만납니다. 이렇게 바위산 절벽을 타고 모여드는 수많은 물길이 한데 합수되는 이곳에 마당보다 넓은 너럭바위가 펼쳐져 있습니다.겸재는 만폭동을 그릴 때 항상 골짜기의 광활함을 강조하기 위해 여러 물길들이 돌아 만나는 너럭바위를 화면 중심에 배치했습니다. 그리고 그 너머로 내금강의 여러 봉우리들을 병풍처럼 나열하여 배치하는 화면 구성법을 사용했습니다. 이 그림 역시 그러한 겸재의 전형적인 만폭동 그림 화면 구성법을 보이고 있습니다. 너럭바위를 화면 중앙 하단에 배치한 다음 소향로봉과 보덕굴봉을 가까운 경치로 하고, 중향성 이하의 여러 봉우리들을 그 배후에 줄지어 세워 놓았습니다. 그런데도 답답한 느낌이 들지 않는 것은 먹의 짙음과 옅음의 차이를 통해 원근감을 구사하여 그 사이에 전개될 무한한 공간을 암시하고 있기 때문입니다.
"
20,가지와 방아개비,신사임당,한국화,지본채색 (紙本彩色),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_96%2F20141113225430849_JBQ7NUTB6.jpg%2F2011030716323050.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=485&theight=530&opts=17,
21,초충도,신사임당,수묵채색화,지본설채(紙本設彩)(ink and color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923114805967_ERAVKRWGI.jpg%2FKF01-008.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=374&theight=530&opts=17,"신부인(申夫人)의 《초충도(草蟲圖)》에 나타난 특징을 간추려보면, 구도에 있어서 중앙부를 언제나 구도의 중심으로 잡고 있고, 각종의 풀벌레를 중심부의 상하 좌우에 배치하고 있다. 동감(動感)보다도 정태감(靜態感)을 강조하고 있는 느낌이다. 그밖에 곱고 품위 있는 색채(色彩), 여성다운 섬약한 묘선(描線)에, 또 여성다운 배포의 조화감으로써 화면이 짜여지고 있다. 이러한 아마추어리즘이나 화인(畵因)의 나열, 그리고 정태감(靜態感)은 다른 화본풍의 그림에서도 어느 정도 나타나고 있다.이처럼 신부인(申夫人)의 그림, 특히 풀벌레는 독특한 아마추어리즘의 도입이지만 화폭이 가지고 있는 고상한 품격 때문에 후세에 숫한 모방작을 내게 되었다. 이 그림은 얼핏 보면 사생(寫生)인 것 같은 느낌을 주지만, 사생(寫生)에서 그친 것이 아니라, 예술이 도달할 수 있는 지고(至高)의 경지에 있다. 비록 먹빛은 세월을 두고 바랬지만 정태감(靜態感) 속에 소리 없는 시(詩)를 담고 있는 것이다."
22,정조 수원화성행차,,,비단에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_111%2F20141115143153590_DX4EJLP5T.jpg%2F2011051217045258.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=189&opts=17,"정조 19년 (1795)은 정조의 부모인 사도세자와 혜경 궁 홍씨가 회갑이 되는 해로, 이해 2월에 정조는 혜경 궁 홍씨와 함께 화성 (華城 : 현재의 수원)에 있는 사도세자의 묘소인 현륭원 (顯隆園)에 행차하여 성묘를 하고, 화성 행궁 (華城行宮)에서 혜경 궁께 진찬례 (進饌禮)를 올렸다. 이 병풍은 이 때 거행된 행사들 중에서 중요한 장면을 뽑아 8폭으로 나누어 그린 것이다. 각 폭을 병풍의 오른쪽부터 살펴보면 화성성묘전배도 (華城聖廟展拜圖), 낙남헌방방도 (洛南軒放榜圖), 봉수당진찬도 (奉壽堂進饌圖), 낙남헌양로연도 (洛南軒養老宴圖), 서장대야조도 (西將臺夜操圖), 득중정어사도 (得中亭御射圖), 환어행렬도 (還御行列圖), 한강주교환어도 (漢江舟橋還御圖)의 순으로 되어 있는데, 이 순서는 당시 행사가 진행 된 일정과는 다소 차이가 있다.현륭원 성묘의 일정과 진행 과정, 세부 절차 등을 자세히 기록하고 있는 『원행을묘정리의궤 (園幸乙卯整理儀軌)』에 따르면 화성행행도 병풍을 그린 화원 (畫員)은 최득현 (崔得賢), 김득신 (金得臣), 이명규 (李命奎), 장한종 (張漢宗), 윤석근 (尹碩根), 허식 (許寔), 이인문 (李寅文)으로 혜경 궁께 병풍을 진상한 후 포상을 받았다고 한다. 웅장한 화면 구성과 정교한 세부 묘사도 훌륭하지만, 온화하고 안정감 있는 색채를 사용하여 궁중행사도의 품위를 더하고 있다."
23,길 떠나는 가족,이중섭,한국화,종이에 유채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_108%2F20141114214338286_N02U3ZY2X.jpg%2F2011040715510156.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=318&opts=17,
24,북관유적도첩 - 척경입비도,,,지본채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004091643381_MQSTHJATK.jpg%2F%25EC%259E%2591%25EC%259E%2590.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=405&theight=530&opts=17,
25,금강전도 ,정선,수묵채색화,견본담채(絹本淡彩)(ink and slight color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_18%2F20140923115247950_XEU2TAWVT.jpg%2FKF02-004.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=642&theight=530&opts=17,겸재(謙齋) 정선(鄭敾)은 화가로서 두 개의 큰 얼굴을 갖고 있다. 그 하나는 그가 중년기 이후 한국산하의 사실 풍경화에 심취해서 그 독보적인 겸재(謙齋)화법을 세운 데 있다. 즉 진경산수(眞景山水)라는 이름으로써 한국적 산수화의 정착과 독자적인 전개에 크게 이바지한 선구자적인 얼굴이다. 당시까지의 서울화단은 중국 송(宋) • 원(元) • 명대(明代)의 그림들을 비판 없이 모방하는 것으로써 족하게 여기고 있었던 때에 돌연 변이적으로 출현한 겸재(謙齋)의 진경산수화(眞景山水畵)는 서울화단의 새로운 이해와 활로를 열었다고 하겠다.또 하나의 얼굴은 겸재(謙齋) 산수화의 작품들은 거의 남송화풍(南宋畵風)이 의식적으로 시도되어 있는데 이것은 북송화풍(北宋畵風) 일변도의 당시 화단에 새로운 입김을 불어넣는 결과가 되었다. 이렇게 겸재(謙齋)가 뿌린 씨앗은 훗날 단원(檀園) 김홍도(金弘道)의 예술에서 열매를 맺었다. 즉 겸재(謙齋)의 진경(眞景)산수가 지니는 의의는 정형(定型)을 거부하고 자유로운 한국산수화 정립의 초석을 뜻하는 것이기도 하다. 이러한 업적들은 또 하나의 큰 얼굴인 것이다. 겸재(謙齋)가 남긴 수많은 금강산 그림은 모두 우수한 화격을 가지는데 이 《금강전도(金剛全圖)》도 그의 대표작 중의 하나이다. 외금강만물상(外金剛萬物相)의 무수한 봉들을 대부벽준(大斧劈皴)을 탈피한 겸재(謙齋) 금강산준(金剛山皴)으로 죽죽 내리그어 골산(骨山)의 힘이 넘치게 화면 가득히 밀집시키고 암봉과 암봉 사이에 극원소수법(極遠小樹法)으로 송림(松林)을 나타내고 사이사이에 많은 절을 배설하여 압축된 산세를 실감할 수 있다.
