,artist,title,art_type,tech,movement,image,text
598,가부키 배우의 초상 (오쿠비에),토스사이 사라쿠,동아시아미술,니시키에 판화(estampe nishike-e),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919111149891_7WNVZ510U.jpg%2F00-021649.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=356&theight=530&opts=17,
599,"""비 속의 대나무""",이총,동아시아미술,"비단 (회화), 잉크(soie (peinture), encre (dessin))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919132328423_RIZ6HXXJM.jpg%2F00-026176.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=220&theight=530&opts=17,
600,우산칠성회도,문징명,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135814430_T5WUJ6K37.jpg%2F2011021819031215.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=233&opts=17,
601,세밀화 모음집,레브니,인도/이슬람미술,세밀화(miniature (peinture)),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_89%2F20141109225302546_A1XHIL6HI.jpg%2F2011012512333626.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=340&theight=530&opts=17,
602,남자,,동아시아미술,세밀화 (회화)(miniature (peinture)),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919125019382_MPUD9GG3C.jpg%2F06-527342.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=348&theight=530&opts=17,
603,무라사키시키부 일기 두루마리그림 단간,,일본 회화,지본착색(Color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004200312820_UL8OPB34C.jpg%2FJapan_Art_185.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=201&opts=17,
604,남만인교역도,,일본 회화,종이에 금지 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110131646799_WHJFOG9EV.jpg%2F2011021818503269.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=307&opts=17,
605,십이천상 나찰천,,일본 회화,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004191951806_YBF0AMFMO.jpg%2FJapan_Art_07.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=460&theight=530&opts=17,
606,여류 시인 코마치의 오노 초상,에이시 호소다,동아시아미술,니시키에 판화(estampe nishike-e),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919111843083_HEHTYE7FP.jpg%2F79-000927.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=350&theight=530&opts=17,
607,남자와 말,,동아시아미술,"세밀화 (회화), 데생(miniature (peinture), dessin (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919101040971_XEM7GV38S.jpg%2F07-524212.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=467&opts=17,
608,유마경 (維摩經) 보살,,동아시아미술,"종이, 색 부분 강조, 잉크, 회화(papier (matière), rehauts de couleur, encre (dessin), peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919131700885_89WQXKJ7W.jpg%2F97-005360.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=283&theight=530&opts=17,
609,부처의 생애 : 스바라바티의 대 기적,,동아시아미술,"화포 (회화), 물감(toile (peinture), gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919140629800_G0L0PG0RN.jpg%2F09-500847.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=382&theight=530&opts=17,
610,베네치아 대운하의 원근법 정경 (부회),우타가와 토요하루,동아시아미술,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919124434143_HPSM5O140.jpg%2F00-024975.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=451&opts=17,
611,방오병절지도,운수평,일본 회화,종이에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140443775_MH9UD6ZUG.jpg%2F2011021819045196.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=442&opts=17,
612,헤이케납경,,일본 회화,종이에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130518725_RK9UTX1LN.jpg%2F2011021818474059.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=437&opts=17,
613,태서왕후기마도,,일본 회화,종이에 금지 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110131602743_A6C1IAR9O.jpg%2F2011021818501267.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=360&theight=530&opts=17,
614,앵도도,제백석,중국 회화,종이에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110142028241_CHIPI4DG5.jpg%2F2011021819085964.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=137&theight=530&opts=17,
615,마포보살상,,일본 회화,삼베에 백묘,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130245672_FEIZ5ODRW.jpg%2F2011021818470054.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=474&theight=530&opts=17,
616,"""산 길""",타카유키 사키야마,동아시아미술,"비단 (회화), 색 부분 강조, 잉크(soie (peinture), rehauts de couleur, encre (dessin))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919123745921_TKTJTXC8Y.jpg%2F07-506274.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=148&theight=530&opts=17,
617,북명도,주신,중국 회화,비단에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135919867_T4RIXX25P.jpg%2F2011021819032241.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=236&opts=17,
618,홍매도,카노 산라쿠,일본 회화,종이에 금지 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110131707919_GP6FEHQ4Q.jpg%2F2011021818503733.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=427&opts=17,
619,사내끼를 들고 있는 거북이와 생선을 파는 행상,토리 키요나가,동아시아미술,판화(estampe (technique)),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919124815370_5785YFYFL.jpg%2F79-000933.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=358&theight=530&opts=17,
620,나니와야 오키타의 초상,키타가와 우타마로,동아시아미술,니시키에 판화(estampe nishike-e),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919112243949_1YC4NTXS8.jpg%2F00-024005.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=375&theight=530&opts=17,
621,추림고사도,성무,중국 회화,비단에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135046400_DCIY340CJ.jpg%2F2011021819011032.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=227&theight=530&opts=17,
622,젊은 여자,,동아시아미술,"세밀화 (회화), 데생(miniature (peinture), dessin (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919100825650_Z13WZ1Z4I.jpg%2F07-524185.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=364&theight=530&opts=17,
623,공주와 시녀들,,동아시아미술,"종이, 세밀화, 물감(papier (matière), miniature (peinture), gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919125005137_70QSOYW94.jpg%2F05-513402.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=342&theight=530&opts=17,
624,아프사라 (인도 크메르 신화속의 매혹적 반여신),,인도/이슬람미술,회화(peinture (technique)),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919110834315_8J07M0WRU.jpg%2F93-003010-02.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=359&theight=530&opts=17,
625,영산도,왕선,중국 회화,비단에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110133716901_9PUHCPW4V.jpg%2F2011021818565864.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=350&opts=17,
626,방곽희추산행려,당체,중국 회화,비단에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134821550_KRV0353J0.jpg%2F2011021819002782.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=361&theight=530&opts=17,
627,세밀화 : 죽음의 천사,,인도/이슬람미술,"세밀화, 금색 부분 강조, 과슈(miniature (peinture), rehauts d'or, gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_89%2F20141109230916073_FMOC5O98K.jpg%2F2011012512351800.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=354&theight=530&opts=17,
628,선문군수경도,진홍수,중국 회화,비단에 먹과채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140203618_PC1AVMZFO.jpg%2F2011021819040584.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=377&theight=530&opts=17,
629,산로송성도,당인,중국 회화,비단에 먹과채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135924523_A6F9MXF1U.jpg%2F2011021819032685.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=274&theight=530&opts=17,
630,황도대 십이궁의 수호자들,,동아시아미술,비단 (회화)(soie (peinture)),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919113538969_199Z88AD0.jpg%2F09-580098.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=304&theight=530&opts=17,
631,한산습득도,,일본 회화,견본착색(Color on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004201052632_JHHIH6GFG.jpg%2FJapan_Art_539.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=178&theight=530&opts=17,
632,네 종류의 서체와 다섯 판권으로 된 조합,리뤼이칭,동아시아미술,"종이, 잉크, 회화(papier (matière), encre (dessin), peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919131901357_8LKY0TJQJ.jpg%2F99-004803.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=357&theight=530&opts=17,
633,황수선화를 든 이슬람교 수도승,,인도/이슬람미술,"세밀화, 금종이, 잉크(miniature (peinture), papier or, encre (dessin))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_89%2F20141109230852143_TB0BH9NTQ.jpg%2F2011012512351508.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=323&theight=530&opts=17,
634,Lunatic Players,히로시 고바야시,아크릴화,Acrylic on canvas,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004160427608_QNVIROK2O.jpg%2FHiroshi%2B02.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=409&theight=530&opts=17,
635,제 7제옥의 왕 타이샨 왕,,극동아시아미술,"종이, 색 부분 강조, 먹(papier (matière), rehauts de couleur, encre de Chine)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_111%2F20141115130335901_TFS8GSCZK.jpg%2F2011050312421252.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=267&theight=530&opts=17,
636,괴석노송도,정선,수묵화,종이에 먹(Ink on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007111908233_ZLUQROK5C.jpg%2F114_8900.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=415&opts=17,"선면 좌측에서 수려하게 뻗은 노송이 후면의 괴석과 교차되어 배치해 있다. 노송과 견줄만한 크기의 괴석은 보기 드문 X자형 구도로 강렬한 화면을 만들어내고, 분방하게 펼쳐진 농묵의 필선은 섬세한 묘사와 어울려 강약의 균형을 이루고 있다. 특히 속도감 있는 마른 붓질로 경쾌하게 처리한 송엽이 화면 전체에 생기를 돋운다. 나무와 괴석 외에는 여백으로 남겨둠으로서 시선의 집중을 유도하고 우측으로 내민 솔가지와 선면상에서 대칭되는 지점에 ‘元伯’이라 묵서했으며 방형 주문인 ‘元’과 ‘伯’을 상하로 찍어 놓았다."
637,묵매도,왕면,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135232411_V7PMD32ZX.jpg%2F2011021819014310.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=193&theight=530&opts=17,
638,스라바스티 (고대 인도의 도시)의 대 기적 : 여러 형상의 현신,,인도/이슬람미술,"화포 (회화), 색 목판술(toile (peinture), xylographie en couleur)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919135221465_RIR343CP2.jpg%2F01-018940.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=356&theight=530&opts=17,
639,묵매도,김농,일본 회화,종이에 담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110141020282_NJ3J1R80P.jpg%2F2011021819061124.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=271&theight=530&opts=17,
640,램프관 - 마지막 그림,장준쇼우,동아시아미술,"종이, 잉크, 회화(papier (matière), encre (dessin), peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919131906555_XZPUU49JS.jpg%2F99-004822.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=268&theight=530&opts=17,
641,설죽문금도,황전,중국 회화,비단에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110133407515_I4FEGET82.jpg%2F2011021818560718.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=503&opts=17,
642,유럽 영향을 받은 장면 : 배를 공격하는 바다 괴물,,동아시아미술,"세밀화 (회화), 물감(miniature (peinture), gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919143731932_JPRT2ATRU.jpg%2F06-507191.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=417&theight=530&opts=17,
643,노안도,최백,중국 회화,비단에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110133751986_P5EZSHTYT.jpg%2F2011021818570588.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=197&theight=530&opts=17,
644,요봉기수도,이성,중국 회화,견본담채 (絹本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110133527064_2EJU7NAUA.jpg%2F2011021818562888.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=460&opts=17,
645,제왕도,염립본,중국 회화,비단에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110132809594_VXZO2TNMG.jpg%2F2011021818535908.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=343&opts=17,
646,산수도,해강,일본 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110142115971_QTHK9ZFRE.jpg%2F2011021819091247.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=679&theight=530&opts=17,
647,세밀화 : 목욕탕 화장실의 여인,부하리 압둘라,인도/이슬람 미술,세밀화(miniature (peinture)),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_89%2F20141110012550043_FXVVEFJ75.jpg%2F2011012512505575.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=394&theight=530&opts=17,
648,북해진인상,오위,중국 회화,비단에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135624443_D7U50V0II.jpg%2F2011021819023670.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=309&theight=530&opts=17,
649,송림도병풍,,일본 회화,지본묵화(Ink on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004194519568_2GIT2IEX4.jpg%2FJapan_Art_69.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=322&opts=17,
650,사생책중의 해하,심주,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135728389_VAHUJVHH1.jpg%2F2011021819030062.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=421&opts=17,
651,부용도,공소영,일본 회화,비단에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110142159987_FELBY681D.jpg%2F2011021819091756.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=259&theight=530&opts=17,
652,에도산자야쿠샤 초상화 - 3대 이치카와야오조 다나베분조,,일본 회화,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004200518904_N93SR00GA.jpg%2FJapan_Art_347.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=353&theight=530&opts=17,
653,Sealed Smile - W - 605,김지희,동양화,장지에 채색(Color on korean paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_62%2F20141014153538829_6NTIXC2NM.jpg%2F18.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=537&theight=530&opts=17,
654,"자야라자데비의 초상, 자야바르만 7세 (크메르 제국의 마지막 대왕)의 아내들 중 한 명 (1181-1218 ?)",,동아시아미술,"조각, 사암(sculpture (technique), grès (pierre))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919135856982_ESH2ZNYH9.jpg%2F00-014662.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=397&theight=530&opts=17,
655,송암선관도,,중국 회화,비단에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134520919_9I44Q9Q0V.jpg%2F2011021818593270.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=360&theight=530&opts=17,
656,누각산수도병풍,,일본 회화,지본금지 묵화착색(Ink and color on paper covered with gold leaves),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004195230874_WKC3AG7AQ.jpg%2FJapan_Art_74.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=311&opts=17,
657,추산도,왕감,일본 회화,비단에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140312366_05RVCUT6A.jpg%2F2011021819042660.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=228&theight=530&opts=17,
658,토비의 천사,,동아시아미술,"종이, 세밀화, 물감(papier (matière), miniature (peinture), gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919101012093_V17QLLXLM.jpg%2F78-000968.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=357&theight=530&opts=17,
659,두 쪽으로 된 병풍 : 자연 속 왕족의 오락거리,솔탄 모하메드,인도/이슬람 미술,"채색, 풀 먹인 딱딱한 종이(peint, papier mâché)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_89%2F20141110011041157_QSTQGSAAD.jpg%2F2011012512490272.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=668&theight=530&opts=17,
660,시문신월도,,일본 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130857993_SBGT4MYYD.jpg%2F2011021818484276.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=391&theight=530&opts=17,
661,야간의 회합 또는 수피교도와 요가수행자와 함께 있는 아크바와 자항기르,,인도/이슬람미술,"세밀화, 과슈(miniature (peinture), gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_89%2F20141109231108803_ALY9OZ2WM.jpg%2F2011012512353360.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=340&theight=530&opts=17,
662,숲 속에서 크리슈나 (힌두교 중요 신성)를 만나는 라다와 그녀의 친구들 (지타 고빈다의 삽화),,동아시아미술,"세밀화 (회화), 물감(miniature (peinture), gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919130501485_F927YN3GA.jpg%2F90-005511.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=344&theight=530&opts=17,
663,키타노 텐진 성소 이야기 (여섯 두루마리 책 시리즈),,동아시아미술,"색 잉크, 잉크(encre de couleur, encre (dessin))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919143727368_7P212AMWZ.jpg%2F03-015527.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=187&opts=17,
664,필연의 끈을 쥐고 있는 아발로키테스바라 (자비의 부처) (아모가파사 부처),,동아시아미술,"비단 (회화), 회화(soie (peinture), peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919142010361_1AVAZZ6Q0.jpg%2F82-000222.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=407&theight=530&opts=17,
665,네 여자,,동아시아미술,"화포 (회화), 회화(toile (peinture), peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919125552427_3K3NRHCQQ.jpg%2F78-000733.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=352&theight=530&opts=17,
666,임하명금도,주덕윤,중국 회화,비단에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134826182_6D78UOB2W.jpg%2F2011021819003216.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=250&theight=530&opts=17,
667,석가모니 부처의 생에 대한 일화,,동아시아미술,"화포 (회화), 색 목판술, 회화(toile (peinture), xylographie en couleurpeinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919135240472_9EUL738I2.jpg%2F79-001516.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=319&theight=530&opts=17,
668,운백산청도,오력,일본 회화,비단에 농채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140410034_95ZSBADNW.jpg%2F2011021819044807.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=152&opts=17,
669,만옥도,진헌장,중국 회화,비단에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135818522_ORROX3W8R.jpg%2F2011021819031805.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=266&theight=530&opts=17,
670,나무와 바위,바다샨렌,동아시아미술,회화(peinture (technique)),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919124656171_0JDYO3R98.jpg%2F93-004012-01.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=229&theight=530&opts=17,
671,조모입녀병풍2,,일본 회화,"종이에 먹과 채색, 새털 장식",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130306995_B2CIXR7HM.jpg%2F2011021818470631.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=203&theight=530&opts=17,
